id,cat0,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,target
504,A,I,A,A,D,AB,A,AH,AM,A,DC,A,A,A,A,B,D,A,B,0.228086366615082,0.1674730267045278,0.21178598368465595,0.360753624630381,0.23705278746228425,0.09686494686707152,0.6306641280478766,0.17381677866463274,0.3689328469173644,0.3163956261368117,0.3214054772250509,0
506,A,F,A,B,G,BI,G,J,AS,A,MD,A,A,A,A,B,B,D,B,0.5442915466156505,0.6263681007624794,0.6611991847359501,0.5746863336130796,0.7295135553574794,0.8058496637013319,0.6070169875512745,0.5767793253180092,0.6387365930975398,0.4727941014012635,0.5259348870784737,0
508,A,F,A,B,H,BI,A,E,H,C,LF,A,A,A,A,D,D,C,B,0.5503018377425782,0.8383932819280635,0.8098036937191475,0.3510620364772392,0.7900364601573636,0.5545670760098139,0.8323211698396241,0.5477940840906139,0.9803750499589576,0.362916045570036,0.5252047643000048,1
509,A,G,C,A,F,BI,C,AH,H,A,MB,A,A,A,B,B,D,D,B,0.4722639619738659,0.4829430299573938,0.4403584220464513,0.32144099527603026,0.2442116003871384,0.35631094598242186,0.939510860011501,0.32209238925268097,0.3586070952623441,0.4215623622800017,0.38424537470454795,0
510,B,F,M,C,H,BI,A,AA,AE,A,HK,A,A,A,A,B,D,D,B,0.4600147842610996,0.6294410977383545,0.6120968284616325,0.5833361485504748,0.7914722043040324,0.5551695911591364,0.6658629626357412,0.4650096666780011,0.4311077782740276,0.3319422721963589,0.39134606221093104,0
511,A,I,A,E,D,BI,C,AV,Y,A,IG,A,A,A,A,B,D,D,B,0.8160843175198007,0.42753166954589256,0.4072308601720045,0.7798406526314203,0.308810095969112,0.13860387069046975,0.1803184439211684,0.8973503252961045,0.39951832720528696,0.4514925002051092,0.9632441872816168,0
512,A,I,A,A,E,BI,A,J,AE,E,DJ,A,A,A,B,B,D,D,B,0.2918572720614008,0.3457445419821492,0.306952004660013,0.638123899295273,0.21912873966514315,0.7375302066754398,0.5409071481714958,0.35884484783836657,0.3667643457781522,0.3513681884454337,0.3231113807503622,0
513,A,F,A,B,G,BI,A,J,M,A,HK,A,A,A,A,B,B,D,B,0.5358318878410468,0.5994694856139283,0.5998693488333705,0.3355584719650847,0.3622333814440156,0.8068209748708279,0.593906909768124,0.6014450597037058,0.4616387228768788,0.5815347672029839,0.5225375673918062,0
515,A,O,A,A,H,BI,G,C,AT,E,V,A,B,B,B,D,B,C,C,0.7250860419061445,0.7908058464274034,0.8919097773730308,0.28342847559325723,0.6680064091346842,0.8046296365258783,0.5467920339713798,0.5411519335847272,0.7135641155968935,0.2925567816548738,0.3816672643765907,1
516,A,F,L,A,E,BI,C,AN,BM,A,BG,A,A,A,A,B,D,D,B,0.3829041510764336,0.2770691833395833,0.3339838270271724,0.5657295131454139,0.28296181436280354,0.734836973039207,0.6380636358597312,0.3809987445947867,0.3626614497979722,0.2858931622963644,0.3862517039715092,0
517,B,I,D,B,G,BI,E,AS,AD,A,HQ,A,A,A,B,D,B,C,B,0.8881345320436296,0.7839584989429121,0.8149254266965797,0.6783998331991169,0.7413687752624861,0.6217800647916187,0.7696979035591576,0.7634243597129833,0.6702997382768261,0.9507286234071192,0.6693746025371128,1
518,A,J,A,B,E,BI,C,AF,AX,E,DP,A,A,A,B,B,D,D,B,0.28601116318534064,0.3244701570138502,0.30337380915536616,0.262943170044245,0.6314654038847688,0.27140382630946713,0.5694329669249419,0.2400849059620909,0.3577085258202484,0.3288564872079808,0.2341272188946336,0
521,B,F,A,A,G,BI,A,J,J,C,HK,A,A,A,A,B,B,D,B,0.6494856334072092,0.8861847305948553,0.8129932460050431,0.707313102915393,0.6813149640977232,0.8013259075861912,0.6426014988224663,0.7289862366492504,0.6327812978909114,0.3460011576884766,0.6372563556798424,1
522,A,F,A,A,H,BI,A,AS,AN,C,HK,A,A,A,A,B,D,B,B,0.4565053336553477,0.7088624055281176,0.7036243759342146,0.6847774971744208,0.8099857712154068,0.5552988318584735,0.7092320833801933,0.6633287856769846,0.4901489519191463,0.6012989480586673,0.3995623613177296,0
523,A,I,A,A,F,BI,A,AY,L,A,LN,A,A,A,A,B,D,D,B,0.9190543241797452,0.7251513799143467,0.7689414735717393,0.8624803420988134,0.7298658000000169,0.5549077205829511,0.2412573625566485,0.8550974864509654,0.6732044650338668,0.7300915890096892,0.9481158915798679,1
525,B,M,A,B,E,BI,A,AS,N,A,JT,A,A,A,B,B,D,D,B,0.5565197222512012,0.5392719295666063,0.42993443442150503,0.6471644079379822,0.6088916231589844,0.14811337368211033,0.2042398718571572,0.7190909712554858,0.3457868474009606,0.3295861325700936,0.6770568574730353,0
526,A,F,A,B,E,BI,A,G,Y,A,IG,A,A,A,A,D,D,D,B,0.9070636592270008,0.7351571261699007,0.807437012814567,0.8092214489690067,0.8172735367194545,0.5519142837491526,0.1176678707544388,0.9178570083432658,0.5906077648776384,0.8728304370663181,0.9653516046393672,0
532,A,I,C,A,F,AB,A,U,BC,A,HX,A,A,A,B,B,D,D,B,0.473101447345305,0.4583339916891471,0.4013790017818854,0.3165641872689708,0.2356171555188359,0.3580021241488615,0.7660098279449092,0.35275648345513944,0.3319895046580591,0.2436540435345368,0.4691497443529898,0
534,A,G,J,B,F,BU,C,N,AX,A,IE,B,A,B,A,D,B,D,B,0.7258421857498755,0.2592867857116138,0.23196676129689986,0.7572120818678572,0.6071925109590436,0.10903756215493587,0.1431609182214206,0.337378682289538,0.5945657621277118,0.3757038858996116,0.7977941279022575,1
535,A,I,A,A,E,BI,C,U,AK,L,DJ,A,B,A,A,B,D,D,B,0.4767160244811823,0.29776054780144195,0.21813518905427376,0.6095317549162018,0.21472715453375293,0.8026577668291656,0.5013537779798622,0.35265007565531786,0.35526236948006384,0.2525405601698692,0.3922784851476791,0
539,A,I,O,K,I,BI,I,AF,BD,A,AU,A,A,A,B,D,B,D,D,0.38119416687823776,0.8063829636728956,0.7923706301232902,0.2362079001831055,0.2321920325442007,0.680291438511134,0.8464247862535168,0.3716688889546747,0.8382729385558666,0.5498415511377532,0.4988515375242397,1
542,A,F,G,B,G,BI,A,AS,Q,A,JG,A,A,A,A,B,D,D,B,0.5401412944483588,0.4840468587732526,0.5303093597225128,0.04901810530340964,0.7862426645217061,0.8012778105727898,0.6517660803741895,0.4257493205554331,0.6067038709032565,0.2617905202864376,0.4629008091116164,1
545,A,N,A,A,I,BI,A,AF,AT,A,LF,A,A,A,A,B,B,B,B,0.5317345378772366,0.9588288710939686,0.9566927201814219,0.2900911380888089,0.6770140763393871,0.7349131554189978,0.8700586161365551,0.5260557831287679,1.0049887792805614,0.505253692671909,0.5299518860085314,0
546,A,L,G,A,F,BI,A,AS,Y,A,IO,A,A,A,B,D,B,D,D,0.7150705428790717,0.8283593980354308,0.8688607890373231,0.8804292783356914,0.7218287925527781,0.5538288689588847,0.3288156518988042,0.7566515698895171,0.8011536632192471,0.8284747978325157,0.8512516941553134,1
547,A,K,A,A,E,BI,A,AI,AK,C,DJ,A,B,A,A,B,D,D,B,0.3432086053034634,0.316635644762707,0.3345139993190787,0.5940240877744777,0.793503113769208,0.6803881592323467,0.4561518506385356,0.3254072313151085,0.35727223289025745,0.32054102244613564,0.31798661714105125,0
549,A,G,M,A,E,AB,C,E,X,A,DC,B,A,A,B,B,B,D,D,0.4649339662520179,0.1734231702364727,0.2675757006511167,0.3649552538212494,0.8050689164372249,0.11920793634449416,0.17357758869427464,0.3633880484682908,0.3780342347142875,0.5079532113096727,0.3996098826140042,1
550,A,K,A,A,E,BI,C,AP,BM,J,CR,A,B,A,A,B,D,B,B,0.4699084308771874,0.2900903872268886,0.2691969199562079,0.5894863278605614,0.34493333065037024,0.4874173242305567,0.5928932874174372,0.3867524768011026,0.39866068481820144,0.5445012884112385,0.30741929120690303,0
551,A,M,J,A,D,X,A,R,BM,A,HC,A,B,A,A,B,D,D,B,0.2860185741032367,0.18314358916830314,0.2407294384422889,0.3113932874553822,0.7963472915942292,0.6206567883521276,0.18583108793802536,0.21545856609297845,0.23676361051911005,0.3593076907375921,0.3164129248684884,0
553,A,L,M,B,D,AB,C,AF,X,A,DC,B,A,A,B,D,B,B,D,0.6519501640765458,0.32102655831049115,0.2879030944090661,0.2500169313466952,0.2336706457837749,0.5537315850871602,0.4093871595499978,0.4072296432232276,0.3556172245618462,0.6007450611974322,0.3365878076393122,1
554,B,A,A,A,H,BI,A,U,AX,A,HK,A,A,A,A,B,D,D,B,0.3558655135061526,0.4370463723902874,0.7064422795308334,0.5653748516297848,0.22747563759476885,0.6806965085566109,0.657427709148996,0.3763040044287768,0.4522197964350477,0.3596627147692059,0.3914432367532161,0
559,A,L,M,A,G,AB,A,AH,X,A,GS,B,A,A,B,D,B,D,D,0.4832695341127009,0.4937240142321738,0.5460656514524038,0.2384372697541569,0.2617874073084248,0.7608338013683462,0.9304507745389102,0.3460874540295819,0.4204360923349562,0.6175722123577984,0.5488210678973215,1
561,A,I,A,A,I,BI,C,AF,AE,J,GQ,A,B,A,B,B,D,D,B,0.5136401105093338,0.5615417136559939,0.5086401325733029,0.33289911647311643,0.227496243823208,0.6201291692606687,0.5695441060174778,0.7030850847787051,0.9854037128762642,0.2565345910869301,0.4778097273480471,0
562,A,J,A,A,F,BI,A,AH,AT,A,GS,A,A,A,A,A,D,D,B,0.3049114828512316,0.41088885006150394,0.457860172092113,0.2421589819555141,0.7431505896108316,0.5564787999572449,0.5522294693801466,0.4058844711177983,0.6777895192559039,0.2603804697672483,0.41022501124781946,0
564,A,F,A,C,F,BI,A,J,BM,A,IE,A,A,A,B,D,B,D,D,0.2416308954796437,0.7013556905820265,0.7154696833945056,0.20886662410921514,0.3815187534473162,0.7850889830460756,0.7274154097098207,0.5568298989824081,0.3484408827103354,0.947964014253752,0.4558998222262488,1
565,A,I,A,A,E,BI,C,AH,AS,I,CR,A,A,A,A,B,D,D,B,0.269531804302189,0.3838058434352932,0.27480448877331354,0.6248536327098092,0.23684320698353306,0.7892715584669149,0.5927345065649144,0.3642550180807035,0.3981741521412284,0.558004294239076,0.3940120058702333,0
566,A,J,A,A,F,BI,A,AH,AJ,N,DJ,A,A,A,B,D,D,D,C,0.33541780467873045,0.4571093407405325,0.4977383110960584,0.3066326842303076,0.2363022786497197,0.7361726871440798,0.6402807235105367,0.4200618627830602,0.455060647523741,0.5382287643708411,0.4186576104355466,0
568,A,K,A,A,F,BI,A,R,BM,A,HK,A,A,A,A,B,D,D,B,0.35859149417210656,0.6989830120360475,0.7088396312586854,0.5825567795227806,0.2859532392979605,0.8295158104388909,0.7643649426474811,0.348023116503033,0.4286079306720793,0.7112552359145923,0.3750220567704154,0
569,A,L,F,A,E,BI,A,Q,AE,A,GS,B,A,A,A,B,D,D,B,0.3497501176782205,0.3550233377044109,0.3322612649229688,0.27283071127382,0.1912270023250048,0.4199307092465429,0.5873538349644942,0.3842310939189079,0.39668544077823775,0.3221617242615871,0.3209482132113889,0
570,A,K,A,B,G,BI,A,S,L,A,HQ,A,A,A,A,B,D,D,B,0.902900837205856,0.7729332501115073,0.7948324268966299,0.8428987584276639,0.4746457712634341,0.5530435701337146,0.2539152585232681,0.7892153387988199,0.7802540018383565,0.9700892715118594,0.9624215413792178,0
571,A,N,A,A,E,BI,C,E,Y,A,LM,A,A,A,A,A,D,D,B,0.9147059500712174,0.7380187398641559,0.7551660874557286,0.8530904334772347,0.7996668790180913,0.35475415198791793,0.20484929911685174,0.9643622584748148,0.5855803697103599,0.8876965369375225,0.9773315177585159,0
572,A,O,F,B,E,BU,G,AN,N,A,CC,A,A,A,B,B,B,B,B,0.6513166111701276,0.3765266177883481,0.4084715859899751,0.5578832423273998,0.5996910288928423,0.250997358709081,0.21057620529353224,0.573414988538293,0.4216111775763131,0.28693885865102897,0.6929432505790123,0
575,A,G,Q,A,H,BI,G,C,K,E,JR,B,A,B,B,D,B,D,C,0.3361063877155395,0.7094958729550617,0.4841495865773212,0.2737120426249829,0.2837053661218755,0.5580291325180322,0.7623156051541123,0.3631493926185479,0.8447581312573833,0.5346905137567269,0.32599061892581593,1
577,B,I,A,A,E,BI,C,AN,AS,J,CR,A,B,A,A,B,D,C,B,0.3202736561583636,0.2502672501971443,0.3009075261761521,0.6761829252997219,0.20023796770573915,0.7355100946831812,0.5687502602012722,0.4234267088417718,0.3595938337311217,0.5616085070916056,0.504234441908904,0
579,B,I,A,B,E,BI,A,AA,BM,E,CR,A,A,A,A,B,D,C,B,0.3677203013858027,0.2462817297335652,0.2969878893938745,0.564595794282832,0.34981284662123113,0.7389590391356601,0.5626101940561373,0.3545384416318728,0.3594412880454677,0.5569090537220583,0.3305522431195679,0
585,B,A,A,B,D,BI,A,N,N,E,HX,A,A,A,B,B,D,D,B,0.6306992082024783,0.4153280352475481,0.45004906176317,0.32840052509204165,0.6160698616649376,0.1338429817304879,0.1498498621571385,0.5247532027904889,0.4177645238115291,0.25660364593121965,0.5061467083968512,0
588,A,O,A,C,E,BI,I,O,AF,A,DP,A,A,A,A,B,D,B,B,0.3660127141880827,0.2421653605999537,0.3474782017054001,0.31439834006377904,0.7882819973742297,0.08938720510801394,0.5219351392053344,0.21244578002270645,0.2736199331969494,0.256295377495115,0.32738478100006396,1
589,B,I,D,B,E,BI,A,AS,J,A,DF,A,A,A,A,B,D,C,B,0.2549279839880943,0.1958067921755483,0.2625289395490913,0.3196884344717471,0.7223680916810776,0.5557873352234386,0.5164157493343478,0.346474563632698,0.3501847000149394,0.3443494464480659,0.3630070745223498,0
590,A,N,A,B,E,Q,C,N,N,A,DP,A,B,A,A,B,D,D,B,0.4457978840574235,0.33192348635137064,0.2880116255659039,0.3468218320643689,0.6009440461075347,0.35824191245308273,0.5477243285848924,0.5217014274066262,0.3688939102094104,0.3167838693737133,0.3887282488745925,0
594,A,L,Q,A,F,BI,A,AQ,AX,A,HK,B,A,A,B,B,D,D,B,0.19200127005218906,0.7016753051219866,0.6899401932045823,0.3743134797494613,0.2988141986712273,0.6802275848628557,0.8644726257217914,0.35756307686006883,0.4963316532754412,0.7166974253210251,0.2429578878622552,0
596,A,G,I,A,G,BI,A,AR,L,A,LM,B,A,A,B,B,D,D,B,0.8890979780774824,0.7669196923266255,0.7344977943788527,0.829241049480972,0.6839044259887403,0.553799119458868,0.3446366172558217,0.8739195168059994,0.8008614622808328,0.8079362488752554,0.9449519209820256,1
598,A,K,A,A,F,BI,A,AS,AD,A,HQ,A,A,A,B,D,D,B,B,0.6219322418378432,0.8295663165880613,0.7201424230885304,0.6815957697623021,0.6902815623693407,0.7895896837037009,0.8046415683079848,0.7863626389331778,0.7388637682604376,0.973638493178136,0.6794815432937809,1
599,A,I,A,A,G,BI,A,E,Q,A,HK,A,A,A,A,B,D,D,B,0.3939424253326091,0.5920999719580687,0.6179185545310552,0.6376515487775266,0.7782636718375208,0.8072034658954864,0.6501757088657204,0.6597560549007944,0.5616290338212246,0.7157969067088449,0.43002914180375534,0
600,A,C,G,A,D,BU,A,F,Y,A,BM,A,A,A,A,B,D,D,B,0.6347797930365556,0.5928620440558375,0.5241601620072825,0.7705360238666872,0.4170865265803204,0.1113918043456814,0.2090505010122881,0.6094101372484766,0.3620251516220708,0.4140079761719917,0.9719571293526534,0
602,A,K,A,D,E,BI,A,Y,L,E,LN,A,A,A,A,B,D,D,B,0.9164819521992434,0.7885333245011359,0.8278287124701109,0.7633197995515691,0.5785410508563403,0.09251433845017326,0.22122976228320526,0.8513725282301149,0.7474749778892388,0.8203722231269991,0.9390423833520368,0
604,B,I,A,A,F,BI,C,E,AE,C,EK,A,A,A,A,B,D,D,B,0.5577810180790665,0.6386701702493194,0.578085680996837,0.5562895676943628,0.789921886131728,0.24165293343449945,0.5442995422290305,0.6102319331258373,0.3439643044492975,0.3236472917082242,0.3920373060560916,0
606,A,N,J,A,E,AB,G,AH,N,A,BL,B,A,A,B,B,B,D,B,0.4574423489264165,0.34732644588857914,0.4603539631564248,0.6864812036782729,0.5646695508037008,0.3564061937061341,0.5373138557693831,0.3669011825044792,0.4120928498863449,0.3215862347634554,0.6897191151673293,0
607,A,K,A,A,F,BI,C,E,H,F,CS,A,B,A,A,B,B,B,B,0.3783507163361212,0.4717533097132658,0.44753848737876456,0.2579591015789096,0.8220645428741826,0.5565078891129899,0.6022726256065671,0.4737636640634302,0.8475928927546508,0.4269093740983501,0.32131611954278905,1
609,B,B,A,A,E,BI,C,AN,Y,A,CR,A,B,A,A,B,D,D,B,0.3293058581335107,0.3226473565457072,0.28735954540576103,0.3305311899783694,0.8184733029181009,0.1821456923337869,0.14020399004370526,0.3701813283700417,0.28033030805730796,0.5415164697963335,0.8321992974047381,0
610,A,N,A,C,F,AB,C,E,AS,A,CR,A,A,A,A,B,D,D,B,0.3153070836257013,0.35499874821332245,0.399473351569652,0.5811090111451728,0.8171394703599841,0.48554585184969,0.5584474069762909,0.522873152928126,0.4365581235105185,0.391647674722434,0.33006267019570346,1
613,A,I,A,A,H,BI,I,AF,K,N,GS,A,A,A,A,D,B,D,B,0.4930980775059588,0.7619600203718698,0.7815131491678182,0.248695521257228,0.2422060370493479,0.7346226500501682,0.8194947813673629,0.42946269297984174,0.6527581895790551,0.2618919391667,0.5154232261299118,1
614,A,I,A,D,E,BI,A,Y,Q,E,LM,A,A,A,A,B,D,D,B,0.935235949092002,0.7937653052479859,0.7934570711183194,0.8281414975161218,0.6857419599466545,0.6789889198392404,0.2111471348284443,0.9351244606254492,0.6617673350130943,0.8315164413537539,0.9353468732992783,0
615,A,I,A,A,F,BI,A,E,BM,A,LM,A,A,A,A,B,D,D,B,0.9020819289126532,0.7334184856655981,0.8193164536968681,0.8371410128174741,0.8095242561628347,0.10642712601524944,0.15052723618359198,0.8288964827861521,0.7132948702103613,0.8289167089048368,0.9505539944356544,0
616,A,G,M,A,E,AB,C,AH,K,A,DJ,B,A,A,B,D,B,B,B,0.6702882145899012,0.4773544922728137,0.4801942104489101,0.3091033783402777,0.2513353324180645,0.7575728150312847,0.3313046616526873,0.3921992413898551,0.3915310279971192,0.5974476772800742,0.4843897968004134,0
618,A,I,A,A,F,BI,A,AF,H,E,GS,A,A,A,A,B,D,D,B,0.3137481509416536,0.4044102140120594,0.4289111773383393,0.11173339095951162,0.21862958185483547,0.4232760512148164,0.5397907178669279,0.32521368639722154,0.913505114864076,0.812933729639392,0.3141648195694173,0
620,A,C,J,A,D,AB,C,E,BM,A,HH,B,A,A,B,B,D,B,C,0.4758418597865821,0.17685325929212048,0.3203910774242774,0.681229250088775,0.7867372666775382,0.06788260901054817,0.3179003204037977,0.3626110162659881,0.34982738964552057,0.2922239068439326,0.4717592891780002,0
621,A,B,D,A,F,BI,A,AS,BM,A,HK,B,A,A,B,B,D,B,B,0.383135537713057,0.7102544947182824,0.7027899023995267,0.08534995022999009,0.28383891835254405,0.7954198279152648,0.9471586029349685,0.3674675272020349,0.3283047068879933,0.5281264671239524,0.4525906828918811,0
626,A,I,D,A,D,BI,A,E,Y,A,LM,A,A,A,A,B,D,D,B,0.6525485623415481,0.5396091206909602,0.6507728060630942,0.7621010555756487,0.7912587791492535,0.10560768718542156,0.1662795004494401,0.5589807992618124,0.4300807387234104,0.452181364960895,0.5673846118869621,0
627,B,F,G,C,E,BI,A,J,BM,A,HK,A,A,A,A,B,D,D,B,0.5336341603245313,0.6697226689034912,0.6216612993190126,0.5451869783291273,0.35467611212712946,0.5519041106545977,0.6407115468990325,0.6284641707400344,0.3881911182965606,0.6503874218846256,0.5108031031183509,0
628,A,F,G,B,F,AB,A,AH,I,A,HX,A,A,A,A,D,B,D,B,0.6656919294284042,0.4402184916627562,0.4561071154084353,0.37727304259343336,0.2462148880916076,0.0815961421591716,0.15671154693780773,0.432220802026799,0.377816378748392,0.32471512275440034,0.5335566330404985,0
629,A,H,A,B,H,BI,A,AL,AV,A,HQ,A,A,A,B,D,B,B,B,0.8175114654855201,0.7672169779000443,0.7791625036046572,0.7521087273812269,0.7182720159086937,0.7970103658146732,0.7713416184384059,0.7977742141819251,0.6282079451929405,0.9664743990581272,0.9231578316139444,0
631,A,K,A,A,E,BI,C,N,Y,E,DP,A,B,A,B,D,D,D,B,0.5018854433530003,0.319180595733302,0.29503047377654124,0.5956160793315112,0.6031652052182497,0.5547989060069055,0.5402227583515246,0.3595226760283936,0.3873045507512744,0.34569600552876584,0.2755646547496777,0
633,A,K,A,A,E,BI,C,B,X,I,CR,A,B,A,A,B,D,D,B,0.3065751543889061,0.3685189541773803,0.2943328380031273,0.4947020850800575,0.35306574256019113,0.7371397067394129,0.5910684144873811,0.3895482636792366,0.3863263878938124,0.298742425953103,0.3335488169486233,0
635,B,H,D,B,E,K,A,E,BM,A,CR,A,A,A,A,B,C,C,C,0.31624411288324444,0.18729722990588726,0.2292408291312193,0.3321988930613326,0.7136487193856783,0.4258486371235571,0.6151481788781914,0.2652487272252419,0.2833802228090559,0.5193655724035363,0.32530999408919264,0
636,A,F,C,A,E,BI,C,K,Q,A,AV,A,A,A,A,D,B,D,B,0.6645676390637989,0.4706058237673015,0.4873682067328572,0.3352542984465678,0.3461056280501661,0.731480315263009,0.5617700018616067,0.38049308319512976,0.4372819778302592,0.3578246126235196,0.5228157180505977,0
639,A,F,A,A,J,BI,A,AH,H,A,HB,A,A,A,A,B,D,D,B,0.48297056530649995,0.490134544916014,0.9543853070786656,0.23851445607266794,0.2340278527532552,0.6196829272379986,0.5255970624331975,0.5093985094000351,0.7405248000321184,0.3159231877113437,0.4668776164299264,1
641,A,N,D,A,E,BI,C,AV,Y,A,JG,A,A,A,A,D,D,D,B,0.8753232917278273,0.9285505924188252,0.8169231760253187,0.8755453799683455,0.6955923715382241,0.7347209048536079,0.1024726714744478,0.8523148871929305,0.701074840877412,0.2971317594536942,0.9545733023635656,0
643,A,M,L,A,E,AB,E,A,AX,C,DP,A,A,A,B,D,B,D,B,0.44573915546145537,0.3309679935515042,0.2756012327857701,0.2554206051015401,0.3913265277360716,0.35836390456314504,0.18745888849678752,0.3546936804496613,0.4317821584081514,0.27108715643958337,0.3998865070782425,0
645,A,F,C,B,D,K,A,E,AS,A,CK,A,A,A,A,B,D,D,B,0.012053129534254995,0.10966680525378666,0.1932322187233704,0.4423008145196334,0.7960938148853726,0.2362797848531555,0.2382669154134649,0.2755798550598969,0.379491659333492,0.4852514218754945,0.2624751677683837,0
646,B,K,A,A,F,BI,A,J,AE,C,HQ,A,A,A,B,B,B,B,B,0.6632282711836263,0.7828905733199121,0.7448345967386346,0.6834730532786499,0.3651605329736509,0.6196818878875867,0.35229434766783096,0.8008995558299788,0.5033250343712351,0.7638634732635452,0.6412968935941835,0
